DATAFLOW,LAST UPDATE,freq,unit,tra_meas,rep_airp,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFBD,2020-06,19203,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFBD,2020-07,102250,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFBD,2020-08,144332,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFBD,2020-09,129855,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFBD,2020-10,106432,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFBD,2020-11,26311,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFBD,2020-12,73555,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFBD,2021-01,73587,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFBD,2021-02,61252,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFBD,2021-03,61532,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFBD,2021-04,52341,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFBD,2021-05,94433,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFBD,2021-06,142826,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFBD,2021-07,185536,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFBD,2021-08,193256,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFBD,2021-09,185211,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFBD,2021-10,178461,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFBD,2021-11,160863,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFBD,2021-12,171395,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFBD,2022-01,115325,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFBD,2022-02,135360,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFBD,2022-03,157361,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFBD,2022-04,171819,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFBD,2022-05,205753,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFBD,2022-06,202703,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFBD,2022-07,185602,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFBD,2022-08,187230,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFBD,2022-09,185758,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFBD,2022-10,198153,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFBD,2022-11,145366,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFBD,2022-12,166550,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFBD,2023-01,140353,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFBD,2023-02,139122,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFBD,2023-03,136848,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFBD,2023-04,187453,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFBD,2023-05,207696,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFBD,2023-06,214026,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFBD,2023-07,187240,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFBD,2023-08,186764,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFBD,2023-09,206464,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFBD,2023-10,205410,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFBD,2023-11,165534,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFBD,2023-12,182780,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFBD,2024-01,137414,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFBD,2024-02,139950,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFBD,2024-03,160949,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFBD,2024-04,181408,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFBD,2024-05,193254,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFBD,2024-06,191597,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2002-01,196539,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2002-02,195476,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2002-03,217353,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2002-04,222871,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2002-05,197600,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2002-06,222759,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2002-07,227344,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2002-08,182450,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2002-09,205777,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2002-10,228338,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2002-11,197895,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2002-12,206142,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2003-01,202140,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2003-02,190701,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2003-03,221941,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2003-04,216695,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2003-05,188906,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2003-06,239604,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2003-07,230868,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2003-08,186671,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2003-09,224746,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2003-10,233077,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2003-11,194683,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2003-12,205896,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2004-01,200549,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2004-02,201228,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2004-03,226126,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2004-04,219941,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2004-05,217187,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2004-06,243858,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2004-07,231575,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2004-08,185150,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2004-09,223414,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2004-10,222508,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2004-11,206217,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2004-12,212306,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2005-01,211177,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2005-02,193706,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2005-03,220359,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2005-04,225802,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2005-05,221062,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2005-06,251421,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2005-07,231981,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2005-08,181472,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2005-09,234575,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2005-10,223455,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2005-11,224556,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2005-12,222149,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2006-01,213139,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2006-02,197735,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2006-03,235890,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2006-04,225292,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2006-05,231360,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2006-06,261673,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2006-07,245328,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2006-08,191026,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2006-09,242567,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2006-10,248444,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2006-11,233315,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2006-12,225519,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2007-01,229172,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2007-02,217764,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2007-03,251849,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2007-04,233234,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2007-05,226127,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2007-06,267345,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2007-07,265848,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2007-08,211376,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2007-09,251196,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2007-10,247396,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2007-11,253159,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2007-12,226722,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2008-01,230523,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2008-02,223144,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2008-03,251416,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2008-04,253804,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2008-05,248660,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2008-06,282295,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2008-07,276472,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2008-08,230549,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2008-09,261533,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2008-10,270528,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2008-11,227489,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2008-12,245827,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2009-01,225853,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2009-02,218994,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2009-03,245684,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2009-04,252501,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2009-05,238436,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2009-06,274497,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2009-07,260037,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2009-08,212263,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2009-09,252936,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2009-10,263565,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2009-11,238787,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2009-12,238191,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2010-01,204926,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2010-02,206276,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2010-03,261364,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2010-04,221529,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2010-05,251136,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2010-06,277560,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2010-07,269607,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2010-08,230075,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2010-09,257943,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2010-10,264846,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2010-11,255549,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2010-12,245773,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2011-01,244895,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2011-02,239235,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2011-03,278781,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2011-04,271621,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2011-05,292232,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2011-06,292496,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2011-07,291526,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2011-08,240572,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2011-09,291979,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2011-10,281638,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2011-11,258592,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2011-12,243532,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2012-01,239652,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2012-02,233992,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2012-03,270544,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2012-04,255357,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2012-05,259592,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2012-06,291187,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2012-07,290473,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2012-08,236583,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2012-09,277059,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2012-10,281168,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2012-11,261726,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2012-12,252863,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2013-01,232829,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2013-02,229345,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2013-03,267295,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2013-04,270236,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2013-05,258679,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2013-06,273172,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2013-07,284849,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2013-08,238339,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2013-09,270692,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2013-10,281832,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2013-11,245074,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2013-12,255113,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2014-01,227341,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2014-02,219911,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2014-03,252652,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2014-04,260606,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2014-05,245286,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2014-06,293401,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2014-07,275821,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2014-08,215607,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2014-09,237292,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2014-10,275583,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2014-11,233217,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2014-12,244058,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2015-01,224693,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2015-02,224699,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2015-03,256811,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2015-04,254997,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2015-05,250902,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2015-06,286062,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2015-07,269759,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2015-08,206076,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2015-09,269253,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2015-10,275571,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2015-11,236866,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2015-12,241288,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2016-01,229972,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2016-02,231689,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2016-03,250427,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2016-04,273307,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2016-05,281246,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2016-06,307192,
ESTAT:AVIA_PANA(1.0),10/10/24 23:00:00,M,PAS,PAS_CRD,FR_LFLL,2016-07,280295,
